73,1000,565,556,180,210,15,1,39
74,1000,776,561,110,110,7,1,39
74,1000,504,333,170,140,15,1,39
75,1000,250,134,145,280,25,1,39
76,1000,122,269,108,150,10,1,39
77,1015,812,548,44,174,5,1,39
77,1015,662,665,138,79,7,1,39
78,1015,451,676,93,117,7,1,18
78,1015,263,103,96,42,3,1,18
80,1001,309,597,44,51,3,1,39
80,1001,257,549,40,63,3,1,39
80,1001,207,518,40,30,2,1,39
80,1001,317,514,25,26,1,1,39
80,1001,241,473,62,55,3,1,39
80,1001,362,605,36,30,2,1,39
79,1015,362,469,192,117,13,1,39
79,1015,335,329,96,70,4,1,39
81,1001,388,371,40,24,2,1,39
81,1001,220,347,38,24,2,1,39
81,1001,347,378,30,26,2,1,39
81,1001,253,304,70,53,5,1,39
81,1001,329,343,26,25,1,1,39
81,1001,320,425,90,64,6,1,39
82,1001,162,319,65,60,5,1,39
82,1001,52,323,35,25,2,1,39
82,1001,85,279,70,40,5,1,39
82,1001,101,353,40,63,4,1,39
82,1001,153,401,90,63,6,1,39
83,1001,342,171,46,60,4,1,39
83,1001,265,131,67,41,4,1,39
83,1001,276,196,45,72,5,1,39
83,1001,232,175,37,24,2,1,39
83,1001,333,253,90,63,6,1,39
900,1000,501,647,1,1,1,10,1
900,1000,492,626,1,1,1,10,1
900,1007,16,27,1,1,1,10,1
900,1008,17,21,1,1,1,10,1
900,1009,17,21,1,1,1,10,1
900,1002,413,386,1,1,1,10,1
900,1011,197,230,1,1,1,10,1
900,1011,235,246,1,1,1,10,1
900,1000,476,642,1,1,1,10,1
900,1002,412,371,1,1,1,10,1
900,1015,761,544,1,1,1,10,1
900,1015,756,566,1,1,1,10,1
900,1015,716,542,1,1,1,10,1
900,1015,713,543,1,1,1,10,1
900,1020,570,542,1,1,1,10,1
900,1020,548,548,1,1,1,10,1
900,1002,413,353,1,1,1,10,1
900,1011,190,261,1,1,1,10,1
900,1015,715,573,1,1,1,10,1
900,1020,561,561,1,1,1,10,1
900,1002,463,332,1,1,1,10,1
21,1002,388,444,100,30,1,3600,1
22,1002,552,474,255,100,1,3600,1
23,1002,418,682,200,100,1,3600,1
24,1002,242,558,140,90,1,3600,1
25,1002,98,325,90,175,1,3600,1
32,1000,250,134,145,280,1,3600,1
33,1000,122,269,108,150,1,3600,1
35,1000,320,425,90,64,1,3600,1
37,1000,432,392,45,72,1,3600,1
38,1015,501,277,90,65,1,3600,1
39,1015,433,155,70,54,1,3600,1
40,1015,153,401,90,63,1,3600,1
51,1021,26,30,30,30,2,1,18
84,1015,114,312,95,45,3,1,18
84,1015,293,559,56,37,2,1,18
86,1001,264,368,45,72,5,1,11
86,1001,421,327,68,41,5,1,11
86,1001,433,155,70,54,5,1,11
86,1001,510,196,45,56,5,1,11
86,1001,489,449,90,60,5,1,11
88,1001,498,367,46,60,5,1,11
88,1001,501,277,90,65,5,1,11
88,1001,432,392,45,72,5,1,11
88,1001,400,199,37,24,5,1,11
88,1001,444,220,55,72,5,1,11
85,1015,114,312,95,45,3,1,33
85,1015,293,559,56,37,2,1,23
87,1001,264,368,45,72,5,1,33
87,1001,421,327,68,41,3,1,33
87,1001,433,155,70,54,5,1,33
87,1001,510,196,45,56,3,1,33
87,1001,489,449,90,60,6,1,43
89,1001,498,367,46,60,3,1,33
89,1001,501,277,90,65,6,1,43
89,1001,432,392,45,72,4,1,33
89,1001,400,199,37,24,2,1,18
89,1001,444,220,55,72,5,1,33
900,1002,960,552,1,1,1,10,1
900,1002,61,468,1,1,1,10,1
900,1002,551,959,1,1,1,10,1
900,1002,53,396,1,1,1,10,1
900,1000,973,664,1,1,1,10,1
900,1000,81,316,1,1,1,10,1
900,1011,9,374,1,1,1,10,1
900,1020,376,14,1,1,1,10,1
900,1000,81,325,1,1,1,10,1
900,1002,962,562,1,1,1,10,1
900,1002,61,460,1,1,1,10,1
900,1002,55,396,1,1,1,10,1
900,1000,975,673,1,1,1,10,1
900,1011,10,383,1,1,1,10,1
900,1020,381,10,1,1,1,10,1
900,1002,560,962,1,1,1,10,1
900,1002,225,192,1,1,1,10,1
900,1002,230,197,1,1,1,10,1
900,1015,1010,706,1,1,1,10,1
900,1015,1013,704,1,1,1,10,1
21,1002,516,311,266,249,1,3600,1
22,1002,552,474,255,100,1,3600,1
23,1002,418,682,200,100,1,3600,1
24,1002,242,558,140,90,1,3600,1
25,1002,98,325,90,175,1,3600,1
26,1011,317,77,150,50,1,3600,1
27,1011,328,227,200,300,1,3600,1
28,1011,538,272,110,250,1,3600,1
29,1011,673,638,100,70,1,3600,1
30,1020,608,556,171,144,1,3600,1
31,1020,412,230,198,211,1,3600,1
32,1020,200,177,150,169,1,3600,1
33,1020,232,460,224,142,1,3600,1
34,1000,565,556,180,210,1,3600,1
35,1000,504,333,170,140,1,3600,1
36,1000,250,134,145,280,1,3600,1
37,1000,122,269,108,150,1,3600,1
38,1015,662,665,138,79,1,3600,1
39,1015,451,676,93,117,1,3600,1
40,1015,298,454,15,15,1,3600,1
90,1015,362,469,192,117,1,3600,203
91,1001,320,425,90,64,1,3600,103
92,1001,153,401,90,63,1,3600,103
93,1001,333,253,90,63,1,3600,103
18,1015,821,550,30,50,50,1,100
900,1001,311,645,1,1,1,10,1
106,1025,55,57,113,61,1,60,18
106,1025,55,118,113,51,1,60,18
106,1025,23,75,40,22,1,60,18
107,1026,39,35,53,40,1,60,18
107,1026,107,98,90,46,1,60,18
107,1026,107,144,90,51,1,60,18
108,1027,52,34,92,74,1,60,18
108,1027,143,114,47,77,1,60,18
105,1028,22,67,72,32,1,60,18
105,1028,66,29,94,125,1,60,18
105,1028,114,166,1,1,1,5,1
900,1002,509,352,1,1,1,5,1
900,1002,434,395,1,1,1,5,1
900,1002,444,395,1,1,1,5,1
900,1002,455,383,1,1,1,5,1
900,1002,455,373,1,1,1,5,1
900,1001,317,643,1,1,1,10,1
3130,1011,659,772,50,50,0,1,2
3131,1011,662,775,50,50,0,1,2
3132,1011,662,777,50,50,0,1,2
3133,1011,665,779,50,50,0,1,2
3134,1020,396,588,50,50,0,1,2
3135,1020,398,590,50,50,0,1,2
3136,1020,399,593,50,50,0,1,2
3137,1020,401,592,50,50,0,1,2
1,1002,434,443,13,20,30,1,30
1,1002,525,300,175,140,30,1,30
2,1002,616,545,150,100,50,1,50
3,1002,418,682,100,100,300,1,300
4,1002,200,540,75,60,200,1,200
5,1002,100,310,110,90,250,1,250
64,1002,100,310,110,90,15,1,22
3031,1011,328,227,200,300,5,600,10
3032,1011,532,768,100,60,5,600,23
3031,1011,328,227,200,300,5,600,28
3032,1011,532,768,100,60,5,600,23
3033,1000,250,134,145,280,5,600,23
3050,1020,232,460,224,142,5,600,23
3100,1063,416,367,0,0,1,5,2
3100,1063,402,364,0,0,1,5,2
3100,1063,376,375,0,0,1,5,2
3100,1063,362,372,0,0,1,5,2
3100,1063,336,383,0,0,1,5,2
3100,1063,326,374,0,0,1,5,2
3100,1063,326,344,0,0,1,5,2
3100,1063,326,331,0,0,1,5,2
3100,1063,334,304,0,0,1,5,2
3100,1063,333,291,0,0,1,5,2
3100,1063,342,264,0,0,1,5,2
3100,1063,334,256,0,0,1,5,2
3100,1063,304,255,0,0,1,5,2
3100,1063,290,252,0,0,1,5,2
3100,1063,264,263,0,0,1,5,2
3100,1063,250,260,0,0,1,5,2
3100,1063,224,271,0,0,1,5,2
3100,1063,214,262,0,0,1,5,2
3100,1063,214,232,0,0,1,5,2
3100,1063,213,219,0,0,1,5,2
3100,1063,222,192,0,0,1,5,2
3100,1063,222,179,0,0,1,5,2
3100,1063,230,152,0,0,1,5,2
3100,1063,222,144,0,0,1,5,2
3100,1063,192,143,0,0,1,5,2
3100,1063,178,140,0,0,1,5,2
3100,1063,152,151,0,0,1,5,2
3100,1063,138,149,0,0,1,5,2
3100,1063,112,159,0,0,1,5,2
3100,1063,102,150,0,0,1,5,2
3101,1063,405,361,4,4,2,8,2
3101,1063,365,369,4,4,2,8,2
3101,1063,325,377,4,4,2,8,2
3101,1063,321,333,4,4,2,8,2
3101,1063,329,293,4,4,2,8,2
3101,1063,337,253,4,4,2,8,2
3101,1063,293,249,4,4,2,8,2
3101,1063,253,257,4,4,2,8,2
3101,1063,213,265,4,4,2,8,2
3101,1063,210,221,4,4,2,8,2
3101,1063,218,182,4,4,2,8,2
3101,1063,226,142,4,4,2,8,2
3101,1063,181,137,4,4,2,8,2
3101,1063,142,146,4,4,2,8,2
3101,1063,102,154,4,4,2,8,2
3102,1063,84,64,0,0,1,1800,2
3103,1063,68,65,0,0,1,180,2
3103,1063,77,75,0,0,1,180,2
3103,1063,84,81,0,0,1,180,2
3103,1063,101,81,0,0,1,180,2
3103,1063,88,48,0,0,1,180,2
3103,1063,92,55,0,0,1,180,2
3103,1063,104,64,0,0,1,180,2
3103,1063,68,48,0,0,1,180,2
900,1002,436,436,1,1,1,3,1
900,1002,446,436,1,1,1,3,1
8500,1212,517,732,60,60,2,900,2
3147,1353,32,259,15,10,3,10,8
3147,1353,56,287,15,15,3,10,8
3147,1353,81,272,21,18,3,10,8
3147,1353,100,253,23,18,3,10,8
3147,1353,120,236,17,15,3,10,8
3147,1353,148,203,16,14,3,10,8
3147,1353,134,168,21,18,3,10,8
3147,1353,146,146,14,14,3,10,8
3148,1353,208,150,19,20,3,10,8
3148,1353,228,131,20,13,3,10,8
3149,1353,192,154,30,30,1,43200,30
3147,1353,327,158,14,12,3,10,8
3147,1353,350,192,18,15,3,10,8
3147,1353,379,172,18,16,3,10,8
3147,1353,391,159,28,22,3,10,8
3147,1353,423,191,28,23,3,10,8
3147,1353,435,243,22,20,3,10,8
3147,1353,418,253,22,20,3,10,8
3147,1353,395,277,22,19,3,10,8
3147,1353,373,302,27,25,3,10,8
3148,1353,370,369,19,14,3,10,8
3148,1353,408,395,20,19,3,10,8
3148,1353,339,332,18,16,3,10,8
3148,1353,318,357,19,20,3,10,8
3148,1353,327,412,9,21,3,10,8
3148,1353,309,426,10,18,3,10,8
3147,1353,257,495,21,20,3,10,8
3147,1353,280,516,21,21,3,10,8
3147,1353,306,506,21,21,3,10,8
3147,1353,328,478,25,20,3,10,8
3147,1353,346,457,22,18,3,10,8
3147,1353,376,412,21,14,3,10,8
3147,1353,434,375,21,20,3,10,8
3147,1353,451,353,20,12,3,10,8
3147,1353,477,449,18,13,3,10,8
3147,1353,483,493,18,18,3,10,8
3147,1353,501,541,30,30,3,10,8
3147,1353,553,621,34,34,3,10,8
3147,1353,537,641,34,34,3,10,8
3148,1353,564,663,18,18,3,10,8
3148,1353,609,709,20,20,3,10,8
3148,1353,629,682,20,18,3,10,8
3148,1353,647,665,20,18,3,10,8
3148,1353,665,656,20,29,3,10,8
3148,1353,688,611,16,30,3,10,8
3147,1353,670,587,22,22,3,10,8
3147,1353,629,616,15,15,3,10,8
3147,1353,629,554,23,22,3,10,8
3147,1353,653,535,26,27,3,10,8
3147,1353,667,521,25,26,3,10,8
3147,1353,691,497,33,27,3,10,8
3147,1353,714,476,25,27,3,10,8
3147,1353,658,428,34,27,3,10,8
3147,1353,642,444,34,34,3,10,8
3147,1353,600,442,34,26,3,10,8
3147,1353,579,468,26,20,3,10,8
3147,1353,596,530,25,18,3,10,8
3147,1353,481,693,26,20,3,10,8
3147,1353,495,674,21,21,3,10,8
3147,1353,585,731,22,22,3,10,8
3147,1353,545,700,18,25,3,10,8
3148,1353,575,594,18,30,3,10,8
3148,1353,596,578,18,22,3,10,8
3148,1353,575,557,16,23,3,10,8
3148,1353,464,578,20,20,3,10,8
3148,1353,445,598,23,23,3,10,8
3147,1353,426,623,27,27,3,10,8
3147,1353,424,506,15,15,3,10,8
3147,1353,296,442,21,18,3,10,8
3147,1353,249,420,22,27,3,10,8
3148,1353,298,375,19,17,3,10,8
3148,1353,451,429,30,10,3,10,8
3148,1353,486,397,19,10,3,10,8
3147,1353,519,350,22,27,3,10,8
3147,1353,548,323,20,27,3,10,8
3147,1353,595,360,21,21,3,10,8
3147,1353,627,392,18,25,3,10,8
3147,1353,574,393,21,21,3,10,8
3147,1353,595,407,21,21,3,10,8
3147,1353,610,433,15,16,3,10,8
3147,1353,541,496,27,25,3,10,8
3147,1353,521,528,18,26,3,10,8
3148,1353,483,637,18,12,3,10,8
3148,1353,345,261,27,20,3,10,8
3147,1353,151,276,18,18,3,10,8
3147,1353,186,365,26,20,3,10,8
3147,1353,229,448,17,25,3,10,8
3155,1354,16,280,45,20,3,10,10
3155,1354,36,275,12,25,3,10,10
3155,1354,40,256,25,30,3,10,10
3155,1354,57,236,30,30,3,10,9
3155,1354,85,250,18,18,3,10,9
3155,1354,98,201,24,25,3,10,10
3155,1354,133,210,25,30,3,10,10
3155,1354,156,238,30,30,3,10,9
3155,1354,131,257,18,18,3,10,10
3155,1354,97,371,40,30,3,10,10
3155,1354,139,316,30,10,3,10,10
3155,1354,161,301,20,20,3,10,9
3155,1354,191,327,25,10,3,10,9
3155,1354,173,344,15,18,3,10,10
3155,1354,153,367,30,20,3,10,10
3155,1354,182,397,30,30,3,10,10
3156,1354,188,333,30,30,1,43200,30
3155,1354,162,420,30,18,3,10,9
3155,1354,183,457,20,30,3,10,9
3155,1354,210,437,30,20,3,10,9
3155,1354,229,419,25,20,3,10,10
3155,1354,259,455,25,16,3,10,10
3155,1354,236,474,30,16,3,10,10
3155,1354,220,492,30,16,3,10,10
3155,1354,254,521,30,15,3,10,10
3155,1354,289,563,20,10,3,10,9
3155,1354,297,535,10,20,3,10,10
3155,1354,295,480,30,25,3,10,10
3155,1354,327,513,35,15,3,10,10
3155,1354,345,494,20,13,3,10,10
3155,1354,378,459,22,30,3,10,10
3155,1354,410,428,25,14,3,10,10
3155,1354,384,390,15,25,3,10,10
3155,1354,353,355,30,16,3,10,10
3155,1354,337,375,25,14,3,10,10
3155,1354,314,396,25,16,3,10,10
3155,1354,292,419,30,17,3,10,10
3155,1354,373,436,17,30,3,10,10
3155,1354,184,206,30,12,3,10,10
3155,1354,201,197,20,10,3,10,10
3155,1354,227,226,20,15,3,10,10
3155,1354,210,245,30,12,3,10,10
3155,1354,190,262,25,25,3,10,10
3155,1354,204,290,25,11,3,10,10
3155,1354,225,296,25,11,3,10,10
3155,1354,271,319,20,8,3,10,10
3155,1354,298,348,25,15,3,10,10
3155,1354,294,225,25,15,3,10,10
3155,1354,312,208,20,15,3,10,10
3155,1354,334,184,25,15,3,10,10
3155,1354,383,200,20,15,3,10,10
3155,1354,366,215,25,16,3,10,10
3155,1354,349,234,25,14,3,10,10
3155,1354,318,265,25,12,3,10,10
3155,1354,295,295,20,10,3,10,10
3155,1354,322,324,25,15,3,10,10
3155,1354,339,307,25,15,3,10,10
3155,1354,357,286,25,20,3,10,10
3155,1354,468,379,25,17,3,10,10
3155,1354,492,405,20,16,3,10,10
3155,1354,542,359,25,17,3,10,10
3155,1354,566,336,20,16,3,10,10
3155,1354,266,380,25,19,3,10,10
3155,1354,442,393,20,15,3,10,10
3155,1354,224,358,20,16,3,10,10
3155,1354,414,360,25,17,3,10,10
3155,1354,508,455,15,12,3,10,10
3155,1354,555,411,20,20,3,10,10
3155,1354,541,423,18,12,3,10,10
3155,1354,380,539,12,18,3,10,10
3155,1354,541,550,18,12,3,10,10
3155,1354,570,445,25,25,3,10,10
3155,1354,602,466,25,18,3,10,10
3155,1354,634,493,25,36,3,10,10
3155,1354,653,514,20,36,3,10,10
3155,1354,496,535,25,15,3,10,10
3155,1354,515,515,18,15,3,10,10
3155,1354,471,486,18,25,3,10,10
3155,1354,680,425,10,10,3,10,10
3155,1354,662,400,25,15,3,10,10
3155,1354,372,406,25,24,3,10,10
3155,1354,495,479,12,7,3,10,10
3155,1354,565,526,20,12,3,10,10
3155,1354,274,246,25,20,3,10,10
3155,1354,518,255,15,15,3,10,10
3155,1354,433,343,20,20,3,10,10
3155,1354,522,379,12,18,3,10,10
3155,1354,490,350,20,18,3,10,10
3155,1354,508,334,20,20,3,10,10
3155,1354,321,449,20,20,3,10,10
3155,1354,456,592,20,20,3,10,10
3155,1354,558,648,25,25,3,10,10
3155,1354,573,592,15,25,3,10,10
3155,1354,451,467,20,9,3,10,10
3155,1354,540,477,25,15,3,10,10
3155,1354,581,628,25,25,3,10,10
3155,1354,669,555,25,15,3,10,10
3155,1354,737,551,30,18,3,10,10
3155,1354,693,598,25,20,3,10,10
3155,1354,803,628,25,20,3,10,10
3155,1354,687,659,30,25,3,10,10
3155,1354,670,681,20,14,3,10,10
3155,1354,589,763,25,19,3,10,10
3155,1354,669,629,25,20,3,10,10
3155,1354,622,535,30,18,3,10,10
3155,1354,762,671,25,18,3,10,10
3155,1354,651,572,25,18,3,10,10
3155,1354,861,712,20,25,3,10,10
3155,1354,618,794,30,25,3,10,10
3155,1354,607,551,25,15,3,10,10
3155,1354,608,680,20,12,3,10,10
3155,1354,826,605,25,20,3,10,10
3155,1354,847,586,20,13,3,10,10
3155,1354,658,841,25,20,3,10,10
3155,1354,728,704,25,12,3,10,10
3155,1354,608,742,25,14,3,10,10
3155,1354,469,674,25,15,3,10,10
3155,1354,356,563,25,13,3,10,10
3155,1354,720,491,25,18,3,10,10
3155,1354,923,649,20,20,3,10,10
3526,1000,702,774,30,30,1,600,30
3526,1000,563,733,30,30,1,600,30
3526,1000,652,606,30,30,1,600,30
900,1360,10,187,1,1,1,10,1
900,1360,10,193,1,1,1,10,1
900,1364,658,416,1,1,1,10,1
900,1364,658,423,1,1,1,10,1
200,1300,309,597,44,51,3,1,15
200,1300,257,549,40,63,3,1,15
200,1300,207,518,40,30,2,1,15
200,1300,317,514,25,26,1,1,15
200,1300,241,473,62,55,3,1,15
200,1300,362,605,36,30,2,1,15
200,1300,388,371,40,24,2,1,15
200,1300,220,347,38,24,2,1,15
200,1300,347,378,30,26,2,1,15
200,1300,253,304,70,53,5,1,15
200,1300,329,343,26,25,1,1,15
200,1300,320,425,90,64,6,1,15
200,1300,162,319,65,60,5,1,15
200,1300,52,323,35,25,2,1,15
200,1300,85,279,70,40,5,1,15
200,1300,101,353,40,63,4,1,15
200,1300,153,401,90,63,6,1,15
200,1300,232,175,37,24,2,1,15
200,1300,333,253,90,63,6,1,15
200,1300,342,171,46,60,4,1,15
200,1300,265,131,67,41,4,1,15
201,1300,276,196,45,72,5,1,15
201,1300,309,597,44,51,3,1,39
201,1300,257,549,40,63,3,1,39
201,1300,207,518,40,30,2,1,39
201,1300,317,514,25,26,1,1,39
201,1300,241,473,62,55,3,1,39
201,1300,362,605,36,30,2,1,39
201,1300,388,371,40,24,2,1,39
201,1300,220,347,38,24,2,1,39
201,1300,347,378,30,26,2,1,39
201,1300,253,304,70,53,5,1,39
201,1300,329,343,26,25,1,1,39
201,1300,320,425,90,64,6,1,39
201,1300,162,319,65,60,5,1,39
201,1300,52,323,35,25,2,1,39
201,1300,85,279,70,40,5,1,39
201,1300,101,353,40,63,4,1,39
201,1300,153,401,90,63,6,1,39
201,1300,342,171,46,60,4,1,39
201,1300,265,131,67,41,4,1,39
201,1300,276,196,45,72,5,1,39
201,1300,232,175,37,24,2,1,39
201,1300,333,253,90,63,6,1,39
201,1300,264,368,45,72,5,1,18
201,1300,421,327,68,41,3,1,18
201,1300,433,155,70,54,5,1,18
201,1300,510,196,45,56,3,1,18
201,1300,489,449,90,60,6,1,18
201,1300,498,367,46,60,3,1,18
201,1300,501,277,90,65,6,1,18
201,1300,432,392,45,72,4,1,18
201,1300,400,199,37,24,2,1,18
201,1300,444,220,55,72,5,1,18
201,1300,264,368,45,72,5,1,33
201,1300,421,327,68,41,3,1,33
201,1300,433,155,70,54,5,1,33
201,1300,510,196,45,56,3,1,33
201,1300,489,449,90,60,6,1,43
201,1300,498,367,46,60,3,1,33
201,1300,501,277,90,65,6,1,43
201,1300,432,392,45,72,4,1,33
201,1300,400,199,37,24,2,1,18
201,1300,444,220,55,72,5,1,33
3155,1354,205,393,15,15,3,10,10
3155,1354,696,813,25,15,3,10,10
3155,1354,505,285,25,20,3,10,10
3155,1354,462,328,25,20,3,10,10
3155,1354,536,383,25,20,3,10,10
3155,1354,694,851,25,20,3,10,10
3155,1354,506,648,25,20,3,10,10
3155,1354,897,623,18,15,3,10,10
3155,1354,862,634,20,25,3,10,10
3155,1354,862,583,12,10,3,10,10
3155,1354,825,622,12,10,3,10,10
3155,1354,790,654,20,10,3,10,10
3155,1354,752,694,20,12,3,10,10
3155,1354,720,725,20,12,3,10,10
3155,1354,703,748,20,12,3,10,10
3155,1354,714,756,12,20,3,10,10
3155,1354,733,775,12,20,3,10,10
3155,1354,785,661,20,12,3,10,10
3155,1354,861,586,12,12,3,10,10
3155,1354,867,637,20,20,3,10,10
3155,1354,14,288,20,20,3,10,10
3155,1354,89,224,12,20,3,10,10
3155,1354,122,287,22,20,3,10,10
3155,1354,115,307,10,12,3,10,10
3155,1354,143,328,12,20,3,10,10
3155,1354,110,396,25,12,3,10,10
3155,1354,127,377,25,12,3,10,10
3155,1354,147,250,12,12,3,10,10
3155,1354,180,220,12,12,3,10,10
3155,1354,157,177,25,10,3,10,10
3155,1354,138,396,25,20,3,10,10
3155,1354,175,390,12,12,3,10,10
3155,1354,178,414,12,10,3,10,10
3155,1354,160,438,12,10,3,10,10
3155,1354,182,253,12,10,3,10,10
3155,1354,181,280,12,10,3,10,10
3155,1354,222,309,20,10,3,10,10
3155,1354,262,312,12,10,3,10,10
3155,1354,258,342,20,18,3,10,10
3155,1354,243,386,12,18,3,10,10
3155,1354,262,400,18,18,3,10,10
3155,1354,294,369,25,12,3,10,10
3155,1354,322,343,12,12,3,10,10
3155,1354,343,368,10,10,3,10,10
3155,1354,314,281,20,12,3,10,10
3155,1354,296,301,12,20,3,10,10
3155,1354,267,267,20,20,3,10,10
3155,1354,319,342,20,10,3,10,10
3155,1354,291,370,12,10,3,10,10
3155,1354,261,398,20,20,3,10,10
3155,1354,253,342,25,15,3,10,10
3155,1354,259,333,12,12,3,10,10
3155,1354,258,307,6,6,3,10,10
3155,1354,343,292,18,12,3,10,10
3155,1354,220,311,18,20,3,10,10
3147,1353,103,185,24,15,3,10,8
3147,1353,86,201,24,15,3,10,8
3147,1353,72,223,24,15,3,10,8
3147,1353,56,236,24,15,3,10,8
3147,1353,135,303,24,15,3,10,8
3147,1353,121,317,24,15,3,10,8
3147,1353,104,335,24,15,3,10,8
3147,1353,121,361,24,15,3,10,8
3147,1353,137,347,24,15,3,10,8
3147,1353,155,331,24,15,3,10,8
3147,1353,169,313,24,15,3,10,8
3147,1353,183,303,24,15,3,10,8
3147,1353,190,291,24,15,3,10,8
3147,1353,200,281,24,15,3,10,8
3147,1353,222,262,24,15,3,10,8
3147,1353,240,243,24,15,3,10,8
3147,1353,250,232,24,15,3,10,8
3147,1353,265,219,24,15,3,10,8
3147,1353,285,200,24,15,3,10,8
3147,1353,203,231,24,15,3,10,8
3147,1353,220,213,24,15,3,10,8
3147,1353,236,198,24,15,3,10,8
3147,1353,252,181,24,15,3,10,8
3147,1353,269,149,24,15,3,10,8
3147,1353,160,160,24,15,3,10,8
3147,1353,166,119,24,15,3,10,8
3147,1353,187,105,24,15,3,10,8
3147,1353,195,97,24,15,3,10,8
3147,1353,208,81,24,15,3,10,8
3147,1353,225,64,24,15,3,10,8
3147,1353,238,48,24,15,3,10,8
3147,1353,262,34,24,15,3,10,8
3147,1353,280,38,24,15,3,10,8
3147,1353,300,59,24,15,3,10,8
3147,1353,283,82,24,15,3,10,8
3147,1353,270,100,24,15,3,10,8
3147,1353,273,117,24,15,3,10,8
3147,1353,292,139,24,15,3,10,8
3147,1353,313,124,24,15,3,10,8
3147,1353,321,110,24,15,3,10,8
3147,1353,336,100,24,15,3,10,8
3147,1353,356,113,24,15,3,10,8
3147,1353,341,136,24,15,3,10,8
3147,1353,109,179,24,15,3,10,8
3147,1353,87,200,24,15,3,10,8
3147,1353,65,226,24,15,3,10,8
3147,1353,46,242,24,15,3,10,8
3147,1353,139,296,13,12,3,10,8
3147,1353,124,310,13,12,3,10,8
3147,1353,98,336,13,12,3,10,8
3147,1353,125,356,13,12,3,10,8
3147,1353,142,341,13,12,3,10,8
3147,1353,154,329,13,12,3,10,8
3147,1353,179,305,13,12,3,10,8
3147,1353,190,293,13,12,3,10,8
3147,1353,205,275,13,12,3,10,8
3147,1353,214,253,13,12,3,10,8
3147,1353,245,239,13,12,3,10,8
3147,1353,265,216,13,12,3,10,8
3147,1353,411,463,17,16,3,10,8
3147,1353,453,476,13,12,3,10,8
3147,1353,560,372,21,15,3,10,8
3147,1353,425,461,15,12,3,10,8
3147,1353,403,450,13,16,3,10,8
3147,1353,382,442,13,21,3,10,8
3147,1353,361,397,14,12,3,10,8
3148,1353,384,232,14,14,3,10,8
3148,1353,407,210,14,14,3,10,8
3148,1353,459,221,14,14,3,10,8
3148,1353,259,355,14,14,3,10,8
3148,1353,228,327,14,14,3,10,8
3148,1353,242,308,14,14,3,10,8
3148,1353,256,292,14,14,3,10,8
3148,1353,272,287,14,14,3,10,8
3148,1353,297,313,14,14,3,10,8
3148,1353,285,329,14,14,3,10,8
3148,1353,274,343,14,14,3,10,8
3148,1353,259,394,14,14,3,10,8
3148,1353,223,324,14,14,3,10,8
3155,1354,182,280,12,10,3,10,10
3155,1354,198,293,12,12,3,10,10
3155,1354,180,252,10,12,3,10,10
3155,1354,160,253,12,12,3,10,10
3155,1354,132,201,12,10,3,10,10
3155,1354,103,196,20,15,3,10,10
3155,1354,80,222,12,12,3,10,10
3155,1354,66,264,12,12,3,10,10
3155,1354,51,282,12,10,3,10,10
3155,1354,23,298,20,24,3,10,10
